STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020040900,"MADRAS MINAMBAKKAM, IN",16-01-2022,,82,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",17-01-2022,0.24,75,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-01-2022,0.28,78,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",19-01-2022,0,79,,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-01-2022,,79,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",21-01-2022,,81,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",22-01-2022,,82,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",23-01-2022,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",24-01-2022,0.71,79,90,70
IN020040900,"MADRAS MINAMBAKKAM, IN",25-01-2022,0,81,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",26-01-2022,0.02,81,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-01-2022,0,82,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",28-01-2022,0,81,88,76
IN020040900,"MADRAS MINAMBAKKAM, IN",29-01-2022,0,79,87,76
IN020040900,"MADRAS MINAMBAKKAM, IN",30-01-2022,,80,86,73
IN020040900,"MADRAS MINAMBAKKAM, IN",31-01-2022,,80,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",01-02-2022,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",02-02-2022,,79,87,68
IN020040900,"MADRAS MINAMBAKKAM, IN",03-02-2022,,80,,67
IN020040900,"MADRAS MINAMBAKKAM, IN",04-02-2022,,82,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",05-02-2022,,82,90,73
IN020040900,"MADRAS MINAMBAKKAM, IN",06-02-2022,,81,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",07-02-2022,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",08-02-2022,,81,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",09-02-2022,,80,88,70
IN020040900,"MADRAS MINAMBAKKAM, IN",10-02-2022,,80,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",11-02-2022,,81,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",12-02-2022,,81,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",13-02-2022,,80,89,72
IN020040900,"MADRAS MINAMBAKKAM, IN",14-02-2022,,80,87,72
IN020040900,"MADRAS MINAMBAKKAM, IN",15-02-2022,0,79,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",16-02-2022,,79,86,70
IN020040900,"MADRAS MINAMBAKKAM, IN",17-02-2022,,80,,70
IN020040900,"MADRAS MINAMBAKKAM, IN",18-02-2022,,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",19-02-2022,,81,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",20-02-2022,,82,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",21-02-2022,,83,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",22-02-2022,,83,94,74
IN020040900,"MADRAS MINAMBAKKAM, IN",23-02-2022,,82,92,73
IN020040900,"MADRAS MINAMBAKKAM, IN",24-02-2022,,81,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",25-02-2022,,80,90,70
IN020040900,"MADRAS MINAMBAKKAM, IN",26-02-2022,,81,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",27-02-2022,,82,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",28-02-2022,,82,90,72
IN020040900,"MADRAS MINAMBAKKAM, IN",01-03-2022,,82,,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-03-2022,,82,93,70
IN020040900,"MADRAS MINAMBAKKAM, IN",03-03-2022,,82,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",04-03-2022,,83,91,75
IN020040900,"MADRAS MINAMBAKKAM, IN",05-03-2022,,83,91,76
IN020040900,"MADRAS MINAMBAKKAM, IN",06-03-2022,,83,90,76
IN020040900,"MADRAS MINAMBAKKAM, IN",07-03-2022,0.01,84,,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-03-2022,0,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",09-03-2022,,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",10-03-2022,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",11-03-2022,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",12-03-2022,,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",13-03-2022,,84,93,73
IN020040900,"MADRAS MINAMBAKKAM, IN",14-03-2022,,84,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",15-03-2022,,85,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",16-03-2022,,85,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",17-03-2022,,86,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",18-03-2022,,85,99,73
IN020040900,"MADRAS MINAMBAKKAM, IN",19-03-2022,,86,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",20-03-2022,,87,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",21-03-2022,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",22-03-2022,,90,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-03-2022,,88,100,82
IN020040900,"MADRAS MINAMBAKKAM, IN",24-03-2022,,87,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",25-03-2022,,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",26-03-2022,,87,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",27-03-2022,,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",28-03-2022,,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",29-03-2022,,88,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",30-03-2022,,89,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",31-03-2022,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",01-04-2022,,87,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",02-04-2022,,87,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",03-04-2022,,87,97,79
IN020040900,"MADRAS MINAMBAKKAM, IN",04-04-2022,,87,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-04-2022,,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",06-04-2022,,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",07-04-2022,,87,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",08-04-2022,,88,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",09-04-2022,,87,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",10-04-2022,,88,95,81
IN020040900,"MADRAS MINAMBAKKAM, IN",11-04-2022,,88,95,82
IN020040900,"MADRAS MINAMBAKKAM, IN",12-04-2022,,88,95,81
IN020040900,"MADRAS MINAMBAKKAM, IN",13-04-2022,,87,95,81
IN020040900,"MADRAS MINAMBAKKAM, IN",14-04-2022,,89,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",15-04-2022,,89,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",16-04-2022,,89,99,83
IN020040900,"MADRAS MINAMBAKKAM, IN",17-04-2022,,88,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",18-04-2022,,89,97,82
IN020040900,"MADRAS MINAMBAKKAM, IN",19-04-2022,,89,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",20-04-2022,,89,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",21-04-2022,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",22-04-2022,,88,96,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-04-2022,,89,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-04-2022,,89,97,81
IN020040900,"MADRAS MINAMBAKKAM, IN",25-04-2022,,89,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",26-04-2022,,89,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",27-04-2022,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",28-04-2022,,89,100,81
IN020040900,"MADRAS MINAMBAKKAM, IN",29-04-2022,,90,100,82
IN020040900,"MADRAS MINAMBAKKAM, IN",30-04-2022,,91,,82
IN020040900,"MADRAS MINAMBAKKAM, IN",01-05-2022,,90,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-05-2022,,91,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",03-05-2022,,90,103,84
IN020040900,"MADRAS MINAMBAKKAM, IN",04-05-2022,,89,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",05-05-2022,,90,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",06-05-2022,,90,,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-05-2022,,90,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",08-05-2022,,90,102,83
IN020040900,"MADRAS MINAMBAKKAM, IN",09-05-2022,,89,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",10-05-2022,0.28,84,94,76
IN020040900,"MADRAS MINAMBAKKAM, IN",11-05-2022,0.63,90,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",12-05-2022,0.02,83,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-05-2022,0,87,98,75
IN020040900,"MADRAS MINAMBAKKAM, IN",14-05-2022,0,87,100,80
IN020040900,"MADRAS MINAMBAKKAM, IN",15-05-2022,0.02,87,100,
IN020040900,"MADRAS MINAMBAKKAM, IN",16-05-2022,0.02,86,99,78
IN020040900,"MADRAS MINAMBAKKAM, IN",17-05-2022,0,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",18-05-2022,0,88,96,81
IN020040900,"MADRAS MINAMBAKKAM, IN",19-05-2022,0,89,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",20-05-2022,,90,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",21-05-2022,0.08,90,99,79
IN020040900,"MADRAS MINAMBAKKAM, IN",22-05-2022,0,91,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",23-05-2022,,92,104,83
IN020040900,"MADRAS MINAMBAKKAM, IN",24-05-2022,,93,105,83
IN020040900,"MADRAS MINAMBAKKAM, IN",25-05-2022,,90,105,83
IN020040900,"MADRAS MINAMBAKKAM, IN",26-05-2022,,88,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-05-2022,0,90,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",28-05-2022,,92,103,81
IN020040900,"MADRAS MINAMBAKKAM, IN",29-05-2022,,92,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",30-05-2022,,91,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",31-05-2022,,91,103,82
IN020040900,"MADRAS MINAMBAKKAM, IN",01-06-2022,,93,104,83
IN020040900,"MADRAS MINAMBAKKAM, IN",02-06-2022,,92,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",03-06-2022,,91,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",04-06-2022,,90,103,84
IN020040900,"MADRAS MINAMBAKKAM, IN",05-06-2022,,91,105,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-06-2022,0.04,87,105,78
IN020040900,"MADRAS MINAMBAKKAM, IN",07-06-2022,0,90,101,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-06-2022,,93,104,83
IN020040900,"MADRAS MINAMBAKKAM, IN",09-06-2022,,92,104,84
IN020040900,"MADRAS MINAMBAKKAM, IN",10-06-2022,,92,103,83
IN020040900,"MADRAS MINAMBAKKAM, IN",11-06-2022,,90,103,83
IN020040900,"MADRAS MINAMBAKKAM, IN",12-06-2022,,91,104,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-06-2022,0,89,104,81
IN020040900,"MADRAS MINAMBAKKAM, IN",14-06-2022,,90,102,
IN020040900,"MADRAS MINAMBAKKAM, IN",15-06-2022,,88,102,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-06-2022,,89,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",17-06-2022,,88,98,82
IN020040900,"MADRAS MINAMBAKKAM, IN",18-06-2022,0.04,87,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",19-06-2022,0,87,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-06-2022,3.66,85,99,72
IN020040900,"MADRAS MINAMBAKKAM, IN",21-06-2022,1.22,84,96,74
IN020040900,"MADRAS MINAMBAKKAM, IN",22-06-2022,1.3,88,95,75
IN020040900,"MADRAS MINAMBAKKAM, IN",23-06-2022,0,87,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",24-06-2022,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",25-06-2022,0,89,99,80
IN020040900,"MADRAS MINAMBAKKAM, IN",26-06-2022,0,90,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",27-06-2022,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-06-2022,0.28,88,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",29-06-2022,0,88,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",30-06-2022,0.08,88,99,79
IN020040900,"MADRAS MINAMBAKKAM, IN",01-07-2022,0.2,88,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",02-07-2022,0,89,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",03-07-2022,,88,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-07-2022,0.31,88,94,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-07-2022,0,86,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-07-2022,0.28,83,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",07-07-2022,0.59,86,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",08-07-2022,0,85,92,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-07-2022,0,86,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",10-07-2022,0.04,86,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",11-07-2022,0.02,84,,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-07-2022,0.16,87,97,76
IN020040900,"MADRAS MINAMBAKKAM, IN",13-07-2022,0.2,87,97,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-07-2022,0.08,89,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",15-07-2022,0,89,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-07-2022,,86,96,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-07-2022,,86,97,76
IN020040900,"MADRAS MINAMBAKKAM, IN",18-07-2022,0.51,86,92,76
IN020040900,"MADRAS MINAMBAKKAM, IN",19-07-2022,0,88,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",20-07-2022,,85,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",21-07-2022,,87,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-07-2022,,85,98,74
IN020040900,"MADRAS MINAMBAKKAM, IN",23-07-2022,0.12,85,96,75
IN020040900,"MADRAS MINAMBAKKAM, IN",24-07-2022,0.28,86,96,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-07-2022,0,87,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",26-07-2022,,84,95,78
IN020040900,"MADRAS MINAMBAKKAM, IN",27-07-2022,,86,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",28-07-2022,,87,93,80
IN020040900,"MADRAS MINAMBAKKAM, IN",29-07-2022,,87,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",30-07-2022,,87,95,80
IN020040900,"MADRAS MINAMBAKKAM, IN",31-07-2022,,88,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",01-08-2022,,88,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",02-08-2022,,85,98,79
IN020040900,"MADRAS MINAMBAKKAM, IN",03-08-2022,0.16,83,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-08-2022,0.04,84,88,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-08-2022,0,85,91,78
IN020040900,"MADRAS MINAMBAKKAM, IN",06-08-2022,0.03,85,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",07-08-2022,0,87,92,80
IN020040900,"MADRAS MINAMBAKKAM, IN",08-08-2022,0,89,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",09-08-2022,,89,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",10-08-2022,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",11-08-2022,,90,100,81
IN020040900,"MADRAS MINAMBAKKAM, IN",12-08-2022,,91,100,81
IN020040900,"MADRAS MINAMBAKKAM, IN",13-08-2022,,90,99,
IN020040900,"MADRAS MINAMBAKKAM, IN",14-08-2022,,89,99,82
IN020040900,"MADRAS MINAMBAKKAM, IN",15-08-2022,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",16-08-2022,,88,98,81
IN020040900,"MADRAS MINAMBAKKAM, IN",17-08-2022,0.75,86,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-08-2022,1.22,86,97,71
IN020040900,"MADRAS MINAMBAKKAM, IN",19-08-2022,0,89,97,80
IN020040900,"MADRAS MINAMBAKKAM, IN",20-08-2022,,90,,81
IN020040900,"MADRAS MINAMBAKKAM, IN",21-08-2022,0.01,85,,
IN020040900,"MADRAS MINAMBAKKAM, IN",22-08-2022,2.28,85,98,72
IN020040900,"MADRAS MINAMBAKKAM, IN",23-08-2022,0.12,87,97,76
IN020040900,"MADRAS MINAMBAKKAM, IN",24-08-2022,0.12,87,97,75
IN020040900,"MADRAS MINAMBAKKAM, IN",25-08-2022,0,84,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",26-08-2022,,83,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-08-2022,,83,94,75
IN020040900,"MADRAS MINAMBAKKAM, IN",28-08-2022,1.3,83,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",29-08-2022,0,85,93,77
IN020040900,"MADRAS MINAMBAKKAM, IN",30-08-2022,,87,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",31-08-2022,0,83,92,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-09-2022,,80,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",02-09-2022,,85,91,75
IN020040900,"MADRAS MINAMBAKKAM, IN",03-09-2022,,87,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",04-09-2022,,87,95,79
IN020040900,"MADRAS MINAMBAKKAM, IN",05-09-2022,,88,95,77
IN020040900,"MADRAS MINAMBAKKAM, IN",06-09-2022,,87,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",07-09-2022,,83,95,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-09-2022,0.01,83,92,77
IN020040900,"MADRAS MINAMBAKKAM, IN",09-09-2022,0,86,93,78
IN020040900,"MADRAS MINAMBAKKAM, IN",10-09-2022,,86,93,80
IN020040900,"MADRAS MINAMBAKKAM, IN",11-09-2022,,87,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",12-09-2022,,88,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",13-09-2022,,87,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",14-09-2022,,87,96,79
IN020040900,"MADRAS MINAMBAKKAM, IN",15-09-2022,,86,94,80
IN020040900,"MADRAS MINAMBAKKAM, IN",16-09-2022,,89,98,80
IN020040900,"MADRAS MINAMBAKKAM, IN",17-09-2022,,89,98,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-09-2022,,87,98,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-09-2022,,87,97,79
IN020040900,"MADRAS MINAMBAKKAM, IN",20-09-2022,,87,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",21-09-2022,,88,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",22-09-2022,,90,,80
IN020040900,"MADRAS MINAMBAKKAM, IN",23-09-2022,,91,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",24-09-2022,,89,99,81
IN020040900,"MADRAS MINAMBAKKAM, IN",25-09-2022,,90,98,78
IN020040900,"MADRAS MINAMBAKKAM, IN",26-09-2022,,87,97,
IN020040900,"MADRAS MINAMBAKKAM, IN",27-09-2022,,88,96,78
IN020040900,"MADRAS MINAMBAKKAM, IN",28-09-2022,,85,94,79
IN020040900,"MADRAS MINAMBAKKAM, IN",29-09-2022,,86,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",30-09-2022,,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",01-10-2022,,86,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",02-10-2022,,87,,78
IN020040900,"MADRAS MINAMBAKKAM, IN",03-10-2022,,89,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",04-10-2022,,89,,79
IN020040900,"MADRAS MINAMBAKKAM, IN",05-10-2022,,83,94,
IN020040900,"MADRAS MINAMBAKKAM, IN",06-10-2022,1.26,84,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",07-10-2022,0.03,83,,
IN020040900,"MADRAS MINAMBAKKAM, IN",08-10-2022,0.02,84,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",09-10-2022,0.75,84,90,75
IN020040900,"MADRAS MINAMBAKKAM, IN",10-10-2022,0.47,84,90,77
IN020040900,"MADRAS MINAMBAKKAM, IN",11-10-2022,0.02,85,,
IN020040900,"MADRAS MINAMBAKKAM, IN",12-10-2022,0.55,86,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",13-10-2022,0,87,92,78
IN020040900,"MADRAS MINAMBAKKAM, IN",14-10-2022,0.12,83,91,78
IN020040900,"MADRAS MINAMBAKKAM, IN",15-10-2022,0.12,85,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",16-10-2022,0.28,86,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",17-10-2022,0,87,,
IN020040900,"MADRAS MINAMBAKKAM, IN",18-10-2022,0,85,,77
IN020040900,"MADRAS MINAMBAKKAM, IN",19-10-2022,0,84,93,
IN020040900,"MADRAS MINAMBAKKAM, IN",20-10-2022,1.5,84,92,70
IN020040900,"MADRAS MINAMBAKKAM, IN",21-10-2022,0.87,84,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",22-10-2022,0.02,84,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",23-10-2022,0,84,,
IN020040900,"MADRAS MINAMBAKKAM, IN",24-10-2022,,83,93,70
IN020040900,"MADRAS MINAMBAKKAM, IN",25-10-2022,,83,,68
IN020040900,"MADRAS MINAMBAKKAM, IN",26-10-2022,,83,96,72
IN020040900,"MADRAS MINAMBAKKAM, IN",27-10-2022,0.02,80,92,73
IN020040900,"MADRAS MINAMBAKKAM, IN",28-10-2022,0.59,83,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",29-10-2022,0.02,83,90,77
IN020040900,"MADRAS MINAMBAKKAM, IN",30-10-2022,0.04,84,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",31-10-2022,0.16,78,89,
IN020040900,"MADRAS MINAMBAKKAM, IN",01-11-2022,1.61,76,81,73
IN020040900,"MADRAS MINAMBAKKAM, IN",02-11-2022,4.02,78,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",03-11-2022,1.14,78,,
IN020040900,"MADRAS MINAMBAKKAM, IN",04-11-2022,0.98,81,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",05-11-2022,0.08,82,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",06-11-2022,0.12,83,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",07-11-2022,0,81,88,76
IN020040900,"MADRAS MINAMBAKKAM, IN",08-11-2022,0.83,80,86,75
IN020040900,"MADRAS MINAMBAKKAM, IN",09-11-2022,0.31,82,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",10-11-2022,0.04,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",11-11-2022,2.52,79,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",12-11-2022,2.56,80,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",13-11-2022,2.17,78,84,74
IN020040900,"MADRAS MINAMBAKKAM, IN",14-11-2022,0.04,79,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",15-11-2022,1.42,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",16-11-2022,0,80,86,
IN020040900,"MADRAS MINAMBAKKAM, IN",17-11-2022,,80,,69
IN020040900,"MADRAS MINAMBAKKAM, IN",18-11-2022,,79,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",19-11-2022,,79,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",20-11-2022,,78,86,69
IN020040900,"MADRAS MINAMBAKKAM, IN",21-11-2022,0,75,83,71
IN020040900,"MADRAS MINAMBAKKAM, IN",22-11-2022,0.08,78,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",23-11-2022,0,81,,75
IN020040900,"MADRAS MINAMBAKKAM, IN",24-11-2022,0.03,82,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",25-11-2022,0,82,90,76
IN020040900,"MADRAS MINAMBAKKAM, IN",26-11-2022,0,82,89,75
IN020040900,"MADRAS MINAMBAKKAM, IN",27-11-2022,0,82,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",28-11-2022,0,80,86,74
IN020040900,"MADRAS MINAMBAKKAM, IN",29-11-2022,,80,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",30-11-2022,,81,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",01-12-2022,0.47,83,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",02-12-2022,0,83,89,76
IN020040900,"MADRAS MINAMBAKKAM, IN",03-12-2022,,83,90,76
IN020040900,"MADRAS MINAMBAKKAM, IN",04-12-2022,0.04,83,89,78
IN020040900,"MADRAS MINAMBAKKAM, IN",05-12-2022,0,83,,76
IN020040900,"MADRAS MINAMBAKKAM, IN",06-12-2022,,80,87,74
IN020040900,"MADRAS MINAMBAKKAM, IN",07-12-2022,,79,84,74
IN020040900,"MADRAS MINAMBAKKAM, IN",08-12-2022,0,74,84,
IN020040900,"MADRAS MINAMBAKKAM, IN",09-12-2022,2.68,73,77,67
IN020040900,"MADRAS MINAMBAKKAM, IN",10-12-2022,4.57,76,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",11-12-2022,0.59,79,,72
IN020040900,"MADRAS MINAMBAKKAM, IN",12-12-2022,0.43,77,85,
IN020040900,"MADRAS MINAMBAKKAM, IN",13-12-2022,1.34,81,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",14-12-2022,0,81,86,74
IN020040900,"MADRAS MINAMBAKKAM, IN",15-12-2022,,80,88,72
IN020040900,"MADRAS MINAMBAKKAM, IN",16-12-2022,,81,,71
IN020040900,"MADRAS MINAMBAKKAM, IN",17-12-2022,,82,,73
IN020040900,"MADRAS MINAMBAKKAM, IN",18-12-2022,,80,88,
IN020040900,"MADRAS MINAMBAKKAM, IN",19-12-2022,,78,84,69
IN020040900,"MADRAS MINAMBAKKAM, IN",20-12-2022,,79,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",21-12-2022,,78,86,73
IN020040900,"MADRAS MINAMBAKKAM, IN",22-12-2022,,79,85,73
IN020040900,"MADRAS MINAMBAKKAM, IN",23-12-2022,,80,85,72
IN020040900,"MADRAS MINAMBAKKAM, IN",24-12-2022,,81,,74
IN020040900,"MADRAS MINAMBAKKAM, IN",25-12-2022,1.1,80,86,75
IN020040900,"MADRAS MINAMBAKKAM, IN",26-12-2022,0.2,82,,75
